,Object,x_perturb,y_perturb,successes,trials
1566,SmacksCereals_800_tex.urdf,-0.01,0.01,42.0,50.0
1567,SmacksCereals_800_tex.urdf,0.0,0.01,46.0,50.0
1568,SmacksCereals_800_tex.urdf,0.01,0.01,46.0,50.0
1569,SmacksCereals_800_tex.urdf,0.02,0.01,43.0,50.0
1570,SmacksCereals_800_tex.urdf,-0.02,0.02,46.0,50.0
1571,SmacksCereals_800_tex.urdf,-0.01,0.02,46.0,50.0
1572,SmacksCereals_800_tex.urdf,0.0,0.02,42.0,50.0
1573,SmacksCereals_800_tex.urdf,0.01,0.02,43.0,50.0
1574,SmacksCereals_800_tex.urdf,0.02,0.02,45.0,50.0
1575,SoftCakeOrange_800_tex.urdf,-0.02,-0.02,43.0,50.0
1576,SoftCakeOrange_800_tex.urdf,-0.01,-0.02,48.0,50.0
1577,SoftCakeOrange_800_tex.urdf,0.0,-0.02,44.0,50.0
1578,SoftCakeOrange_800_tex.urdf,0.01,-0.02,44.0,50.0
1579,SoftCakeOrange_800_tex.urdf,0.02,-0.02,46.0,50.0
1580,SoftCakeOrange_800_tex.urdf,-0.02,-0.01,45.0,50.0
1581,SoftCakeOrange_800_tex.urdf,-0.01,-0.01,46.0,50.0
1582,SoftCakeOrange_800_tex.urdf,0.0,-0.01,39.0,50.0
1583,SoftCakeOrange_800_tex.urdf,0.01,-0.01,42.0,50.0
1584,SoftCakeOrange_800_tex.urdf,0.02,-0.01,45.0,50.0
1585,SoftCakeOrange_800_tex.urdf,-0.02,0.0,42.0,50.0
1586,SoftCakeOrange_800_tex.urdf,-0.01,0.0,46.0,50.0
1587,SoftCakeOrange_800_tex.urdf,0.0,0.0,44.0,50.0
1588,SoftCakeOrange_800_tex.urdf,0.01,0.0,46.0,50.0
1589,SoftCakeOrange_800_tex.urdf,0.02,0.0,43.0,50.0
1590,SoftCakeOrange_800_tex.urdf,-0.02,0.01,43.0,50.0
1591,SoftCakeOrange_800_tex.urdf,-0.01,0.01,46.0,50.0
1592,SoftCakeOrange_800_tex.urdf,0.0,0.01,44.0,50.0
1593,SoftCakeOrange_800_tex.urdf,0.01,0.01,40.0,50.0
1594,SoftCakeOrange_800_tex.urdf,0.02,0.01,44.0,50.0
1595,SoftCakeOrange_800_tex.urdf,-0.02,0.02,38.0,50.0
1596,SoftCakeOrange_800_tex.urdf,-0.01,0.02,44.0,50.0
1597,SoftCakeOrange_800_tex.urdf,0.0,0.02,45.0,50.0
1598,SoftCakeOrange_800_tex.urdf,0.01,0.02,43.0,50.0
1599,SoftCakeOrange_800_tex.urdf,0.02,0.02,44.0,50.0
1600,SoftCheese_800_tex.urdf,-0.02,-0.02,40.0,50.0
1601,SoftCheese_800_tex.urdf,-0.01,-0.02,41.0,50.0
1602,SoftCheese_800_tex.urdf,0.0,-0.02,38.0,50.0
1603,SoftCheese_800_tex.urdf,0.01,-0.02,36.0,50.0
1604,SoftCheese_800_tex.urdf,0.02,-0.02,41.0,50.0
1605,SoftCheese_800_tex.urdf,-0.02,-0.01,40.0,50.0
1606,SoftCheese_800_tex.urdf,-0.01,-0.01,31.0,50.0
1607,SoftCheese_800_tex.urdf,0.0,-0.01,39.0,50.0
1608,SoftCheese_800_tex.urdf,0.01,-0.01,42.0,50.0
1609,SoftCheese_800_tex.urdf,0.02,-0.01,37.0,50.0
1610,SoftCheese_800_tex.urdf,-0.02,0.0,40.0,50.0
1611,SoftCheese_800_tex.urdf,-0.01,0.0,38.0,50.0
1612,SoftCheese_800_tex.urdf,0.0,0.0,41.0,50.0
1613,SoftCheese_800_tex.urdf,0.01,0.0,42.0,50.0
1614,SoftCheese_800_tex.urdf,0.02,0.0,40.0,50.0
1615,SoftCheese_800_tex.urdf,-0.02,0.01,34.0,50.0
1616,SoftCheese_800_tex.urdf,-0.01,0.01,42.0,50.0
1617,SoftCheese_800_tex.urdf,0.0,0.01,43.0,50.0
1618,SoftCheese_800_tex.urdf,0.01,0.01,37.0,50.0
1619,SoftCheese_800_tex.urdf,0.02,0.01,41.0,50.0
1620,SoftCheese_800_tex.urdf,-0.02,0.02,38.0,50.0
1621,SoftCheese_800_tex.urdf,-0.01,0.02,34.0,50.0
1622,SoftCheese_800_tex.urdf,0.0,0.02,39.0,50.0
1623,SoftCheese_800_tex.urdf,0.01,0.02,35.0,50.0
1624,SoftCheese_800_tex.urdf,0.02,0.02,42.0,50.0
1625,TomatoSauce_800_tex.urdf,-0.02,-0.02,42.0,50.0
1626,TomatoSauce_800_tex.urdf,-0.01,-0.02,41.0,50.0
1627,TomatoSauce_800_tex.urdf,0.0,-0.02,41.0,50.0
1628,TomatoSauce_800_tex.urdf,0.01,-0.02,41.0,50.0
1629,TomatoSauce_800_tex.urdf,0.02,-0.02,41.0,50.0
1630,TomatoSauce_800_tex.urdf,-0.02,-0.01,41.0,50.0
1631,TomatoSauce_800_tex.urdf,-0.01,-0.01,41.0,50.0
1632,TomatoSauce_800_tex.urdf,0.0,-0.01,44.0,50.0
1633,TomatoSauce_800_tex.urdf,0.01,-0.01,32.0,50.0
1634,TomatoSauce_800_tex.urdf,0.02,-0.01,40.0,50.0
1635,TomatoSauce_800_tex.urdf,-0.02,0.0,40.0,50.0
1636,TomatoSauce_800_tex.urdf,-0.01,0.0,37.0,50.0
1637,TomatoSauce_800_tex.urdf,0.0,0.0,39.0,50.0
1638,TomatoSauce_800_tex.urdf,0.01,0.0,38.0,50.0
1639,TomatoSauce_800_tex.urdf,0.02,0.0,43.0,50.0
1640,TomatoSauce_800_tex.urdf,-0.02,0.01,38.0,50.0
1641,TomatoSauce_800_tex.urdf,-0.01,0.01,43.0,50.0
1642,TomatoSauce_800_tex.urdf,0.0,0.01,37.0,50.0
1643,TomatoSauce_800_tex.urdf,0.01,0.01,40.0,50.0
1644,TomatoSauce_800_tex.urdf,0.02,0.01,42.0,50.0
1645,TomatoSauce_800_tex.urdf,-0.02,0.02,41.0,50.0
1646,TomatoSauce_800_tex.urdf,-0.01,0.02,35.0,50.0
1647,TomatoSauce_800_tex.urdf,0.0,0.02,41.0,50.0
1648,TomatoSauce_800_tex.urdf,0.01,0.02,39.0,50.0
1649,TomatoSauce_800_tex.urdf,0.02,0.02,38.0,50.0
1650,Tortoise_800_tex.urdf,-0.02,-0.02,50.0,50.0
1651,Tortoise_800_tex.urdf,-0.01,-0.02,50.0,50.0
1652,Tortoise_800_tex.urdf,0.0,-0.02,50.0,50.0
1653,Tortoise_800_tex.urdf,0.01,-0.02,50.0,50.0
1654,Tortoise_800_tex.urdf,0.02,-0.02,50.0,50.0
1655,Tortoise_800_tex.urdf,-0.02,-0.01,50.0,50.0
1656,Tortoise_800_tex.urdf,-0.01,-0.01,50.0,50.0
1657,Tortoise_800_tex.urdf,0.0,-0.01,50.0,50.0
1658,Tortoise_800_tex.urdf,0.01,-0.01,50.0,50.0
1659,Tortoise_800_tex.urdf,0.02,-0.01,50.0,50.0
1660,Tortoise_800_tex.urdf,-0.02,0.0,50.0,50.0
1661,Tortoise_800_tex.urdf,-0.01,0.0,50.0,50.0
1662,Tortoise_800_tex.urdf,0.0,0.0,50.0,50.0
1663,Tortoise_800_tex.urdf,0.01,0.0,50.0,50.0
1664,Tortoise_800_tex.urdf,0.02,0.0,50.0,50.0
1665,Tortoise_800_tex.urdf,-0.02,0.01,50.0,50.0
1666,Tortoise_800_tex.urdf,-0.01,0.01,50.0,50.0
1667,Tortoise_800_tex.urdf,0.0,0.01,50.0,50.0
1668,Tortoise_800_tex.urdf,0.01,0.01,50.0,50.0
1669,Tortoise_800_tex.urdf,0.02,0.01,50.0,50.0
1670,Tortoise_800_tex.urdf,-0.02,0.02,50.0,50.0
1671,Tortoise_800_tex.urdf,-0.01,0.02,50.0,50.0
1672,Tortoise_800_tex.urdf,0.0,0.02,50.0,50.0
1673,Tortoise_800_tex.urdf,0.01,0.02,50.0,50.0
1674,Tortoise_800_tex.urdf,0.02,0.02,50.0,50.0
1675,ToyCarYelloq_800_tex.urdf,-0.02,-0.02,36.0,50.0
1676,ToyCarYelloq_800_tex.urdf,-0.01,-0.02,34.0,50.0
1677,ToyCarYelloq_800_tex.urdf,0.0,-0.02,33.0,50.0
1678,ToyCarYelloq_800_tex.urdf,0.01,-0.02,34.0,50.0
1679,ToyCarYelloq_800_tex.urdf,0.02,-0.02,35.0,50.0
1680,ToyCarYelloq_800_tex.urdf,-0.02,-0.01,34.0,50.0
1681,ToyCarYelloq_800_tex.urdf,-0.01,-0.01,34.0,50.0
1682,ToyCarYelloq_800_tex.urdf,0.0,-0.01,40.0,50.0
1683,ToyCarYelloq_800_tex.urdf,0.01,-0.01,38.0,50.0
1684,ToyCarYelloq_800_tex.urdf,0.02,-0.01,33.0,50.0
1685,ToyCarYelloq_800_tex.urdf,-0.02,0.0,31.0,50.0
1686,ToyCarYelloq_800_tex.urdf,-0.01,0.0,36.0,50.0
1687,ToyCarYelloq_800_tex.urdf,0.0,0.0,29.0,50.0
1688,ToyCarYelloq_800_tex.urdf,0.01,0.0,35.0,50.0
1689,ToyCarYelloq_800_tex.urdf,0.02,0.0,36.0,50.0
1690,ToyCarYelloq_800_tex.urdf,-0.02,0.01,42.0,50.0
1691,ToyCarYelloq_800_tex.urdf,-0.01,0.01,33.0,50.0
1692,ToyCarYelloq_800_tex.urdf,0.0,0.01,40.0,50.0
1693,ToyCarYelloq_800_tex.urdf,0.01,0.01,30.0,50.0
1694,ToyCarYelloq_800_tex.urdf,0.02,0.01,27.0,50.0
1695,ToyCarYelloq_800_tex.urdf,-0.02,0.02,38.0,50.0
1696,ToyCarYelloq_800_tex.urdf,-0.01,0.02,33.0,50.0
1697,ToyCarYelloq_800_tex.urdf,0.0,0.02,37.0,50.0
1698,ToyCarYelloq_800_tex.urdf,0.01,0.02,33.0,50.0
1699,ToyCarYelloq_800_tex.urdf,0.02,0.02,39.0,50.0
1700,VitalisCereals_800_tex.urdf,-0.02,-0.02,44.0,50.0
1701,VitalisCereals_800_tex.urdf,-0.01,-0.02,39.0,50.0
1702,VitalisCereals_800_tex.urdf,0.0,-0.02,42.0,50.0
1703,VitalisCereals_800_tex.urdf,0.01,-0.02,37.0,50.0
1704,VitalisCereals_800_tex.urdf,0.02,-0.02,38.0,50.0
1705,VitalisCereals_800_tex.urdf,-0.02,-0.01,35.0,50.0
1706,VitalisCereals_800_tex.urdf,-0.01,-0.01,43.0,50.0
1707,VitalisCereals_800_tex.urdf,0.0,-0.01,37.0,50.0
1708,VitalisCereals_800_tex.urdf,0.01,-0.01,36.0,50.0
1709,VitalisCereals_800_tex.urdf,0.02,-0.01,35.0,50.0
1710,VitalisCereals_800_tex.urdf,-0.02,0.0,29.0,50.0
1711,VitalisCereals_800_tex.urdf,-0.01,0.0,40.0,50.0
1712,VitalisCereals_800_tex.urdf,0.0,0.0,41.0,50.0
1713,VitalisCereals_800_tex.urdf,0.01,0.0,40.0,50.0
1714,VitalisCereals_800_tex.urdf,0.02,0.0,39.0,50.0
1715,VitalisCereals_800_tex.urdf,-0.02,0.01,41.0,50.0
1716,VitalisCereals_800_tex.urdf,-0.01,0.01,40.0,50.0
1717,VitalisCereals_800_tex.urdf,0.0,0.01,40.0,50.0
1718,VitalisCereals_800_tex.urdf,0.01,0.01,40.0,50.0
1719,VitalisCereals_800_tex.urdf,0.02,0.01,40.0,50.0
1720,VitalisCereals_800_tex.urdf,-0.02,0.02,41.0,50.0
1721,VitalisCereals_800_tex.urdf,-0.01,0.02,43.0,50.0
1722,VitalisCereals_800_tex.urdf,0.0,0.02,35.0,50.0
1723,VitalisCereals_800_tex.urdf,0.01,0.02,36.0,50.0
1724,VitalisCereals_800_tex.urdf,0.02,0.02,38.0,50.0
1725,Wafflerolls_800_tex.urdf,-0.02,-0.02,42.0,50.0
1726,Wafflerolls_800_tex.urdf,-0.01,-0.02,36.0,50.0
1727,Wafflerolls_800_tex.urdf,0.0,-0.02,41.0,50.0
1728,Wafflerolls_800_tex.urdf,0.01,-0.02,44.0,50.0
1729,Wafflerolls_800_tex.urdf,0.02,-0.02,45.0,50.0
1730,Wafflerolls_800_tex.urdf,-0.02,-0.01,39.0,50.0
1731,Wafflerolls_800_tex.urdf,-0.01,-0.01,41.0,50.0
1732,Wafflerolls_800_tex.urdf,0.0,-0.01,40.0,50.0
1733,Wafflerolls_800_tex.urdf,0.01,-0.01,39.0,50.0
1734,Wafflerolls_800_tex.urdf,0.02,-0.01,39.0,50.0
1735,Wafflerolls_800_tex.urdf,-0.02,0.0,42.0,50.0
1736,Wafflerolls_800_tex.urdf,-0.01,0.0,38.0,50.0
1737,Wafflerolls_800_tex.urdf,0.0,0.0,39.0,50.0
1738,Wafflerolls_800_tex.urdf,0.01,0.0,39.0,50.0
1739,Wafflerolls_800_tex.urdf,0.02,0.0,44.0,50.0
1740,Wafflerolls_800_tex.urdf,-0.02,0.01,37.0,50.0
1741,Wafflerolls_800_tex.urdf,-0.01,0.01,35.0,50.0
1742,Wafflerolls_800_tex.urdf,0.0,0.01,38.0,50.0
1743,Wafflerolls_800_tex.urdf,0.01,0.01,44.0,50.0
1744,Wafflerolls_800_tex.urdf,0.02,0.01,42.0,50.0
1745,Wafflerolls_800_tex.urdf,-0.02,0.02,40.0,50.0
1746,Wafflerolls_800_tex.urdf,-0.01,0.02,35.0,50.0
1747,Wafflerolls_800_tex.urdf,0.0,0.02,47.0,50.0
1748,Wafflerolls_800_tex.urdf,0.01,0.02,45.0,50.0
1749,Wafflerolls_800_tex.urdf,0.02,0.02,36.0,50.0
1750,block.urdf,-0.02,-0.02,41.0,50.0
1751,block.urdf,-0.01,-0.02,41.0,50.0
1752,block.urdf,0.0,-0.02,34.0,50.0
1753,block.urdf,0.01,-0.02,36.0,50.0
1754,block.urdf,0.02,-0.02,37.0,50.0
1755,block.urdf,-0.02,-0.01,36.0,50.0
1756,block.urdf,-0.01,-0.01,36.0,50.0
1757,block.urdf,0.0,-0.01,37.0,50.0
1758,block.urdf,0.01,-0.01,41.0,50.0
1759,block.urdf,0.02,-0.01,39.0,50.0
1760,block.urdf,-0.02,0.0,43.0,50.0
1761,block.urdf,-0.01,0.0,40.0,50.0
1762,block.urdf,0.0,0.0,35.0,50.0
1763,block.urdf,0.01,0.0,41.0,50.0
1764,block.urdf,0.02,0.0,39.0,50.0
1765,block.urdf,-0.02,0.01,36.0,50.0
1766,block.urdf,-0.01,0.01,44.0,50.0
1767,block.urdf,0.0,0.01,30.0,50.0
1768,block.urdf,0.01,0.01,40.0,50.0
1769,block.urdf,0.02,0.01,36.0,50.0
1770,block.urdf,-0.02,0.02,36.0,50.0
1771,block.urdf,-0.01,0.02,36.0,50.0
1772,block.urdf,0.0,0.02,41.0,50.0
1773,block.urdf,0.01,0.02,39.0,50.0
1774,block.urdf,0.02,0.02,37.0,50.0
1775,climbing_hold.urdf,-0.02,-0.02,27.0,50.0
1776,climbing_hold.urdf,-0.01,-0.02,32.0,50.0
1777,climbing_hold.urdf,0.0,-0.02,38.0,50.0
1778,climbing_hold.urdf,0.01,-0.02,36.0,50.0
1779,climbing_hold.urdf,0.02,-0.02,31.0,50.0
1780,climbing_hold.urdf,-0.02,-0.01,42.0,50.0
1781,climbing_hold.urdf,-0.01,-0.01,35.0,50.0
1782,climbing_hold.urdf,0.0,-0.01,33.0,50.0
1783,climbing_hold.urdf,0.01,-0.01,38.0,50.0
1784,climbing_hold.urdf,0.02,-0.01,37.0,50.0
1785,climbing_hold.urdf,-0.02,0.0,39.0,50.0
1786,climbing_hold.urdf,-0.01,0.0,36.0,50.0
1787,climbing_hold.urdf,0.0,0.0,32.0,50.0
1788,climbing_hold.urdf,0.01,0.0,37.0,50.0
1789,climbing_hold.urdf,0.02,0.0,33.0,50.0
1790,climbing_hold.urdf,-0.02,0.01,36.0,50.0
1791,climbing_hold.urdf,-0.01,0.01,36.0,50.0
1792,climbing_hold.urdf,0.0,0.01,34.0,50.0
1793,climbing_hold.urdf,0.01,0.01,29.0,50.0
1794,climbing_hold.urdf,0.02,0.01,36.0,50.0
1795,climbing_hold.urdf,-0.02,0.02,36.0,50.0
1796,climbing_hold.urdf,-0.01,0.02,29.0,50.0
1797,climbing_hold.urdf,0.0,0.02,35.0,50.0
1798,climbing_hold.urdf,0.01,0.02,40.0,50.0
1799,climbing_hold.urdf,0.02,0.02,37.0,50.0
1800,cube_small.urdf,-0.02,-0.02,18.0,50.0
1801,cube_small.urdf,-0.01,-0.02,22.0,50.0
1802,cube_small.urdf,0.0,-0.02,20.0,50.0
1803,cube_small.urdf,0.01,-0.02,25.0,50.0
1804,cube_small.urdf,0.02,-0.02,19.0,50.0
1805,cube_small.urdf,-0.02,-0.01,19.0,50.0
1806,cube_small.urdf,-0.01,-0.01,19.0,50.0
1807,cube_small.urdf,0.0,-0.01,22.0,50.0
1808,cube_small.urdf,0.01,-0.01,20.0,50.0
1809,cube_small.urdf,0.02,-0.01,23.0,50.0
1810,cube_small.urdf,-0.02,0.0,25.0,50.0
1811,cube_small.urdf,-0.01,0.0,27.0,50.0
1812,cube_small.urdf,0.0,0.0,22.0,50.0
1813,cube_small.urdf,0.01,0.0,26.0,50.0
1814,cube_small.urdf,0.02,0.0,20.0,50.0
1815,cube_small.urdf,-0.02,0.01,16.0,50.0
1816,cube_small.urdf,-0.01,0.01,26.0,50.0
1817,cube_small.urdf,0.0,0.01,21.0,50.0
1818,cube_small.urdf,0.01,0.01,17.0,50.0
1819,cube_small.urdf,0.02,0.01,18.0,50.0
1820,cube_small.urdf,-0.02,0.02,22.0,50.0
1821,cube_small.urdf,-0.01,0.02,21.0,50.0
1822,cube_small.urdf,0.0,0.02,18.0,50.0
1823,cube_small.urdf,0.01,0.02,19.0,50.0
1824,cube_small.urdf,0.02,0.02,14.0,50.0
1825,duck_vhacd.urdf,-0.02,-0.02,49.0,50.0
1826,duck_vhacd.urdf,-0.01,-0.02,42.0,50.0
1827,duck_vhacd.urdf,0.0,-0.02,46.0,50.0
1828,duck_vhacd.urdf,0.01,-0.02,43.0,50.0
1829,duck_vhacd.urdf,0.02,-0.02,45.0,50.0
1830,duck_vhacd.urdf,-0.02,-0.01,47.0,50.0
1831,duck_vhacd.urdf,-0.01,-0.01,40.0,50.0
1832,duck_vhacd.urdf,0.0,-0.01,45.0,50.0
1833,duck_vhacd.urdf,0.01,-0.01,46.0,50.0
1834,duck_vhacd.urdf,0.02,-0.01,43.0,50.0
1835,duck_vhacd.urdf,-0.02,0.0,46.0,50.0
1836,duck_vhacd.urdf,-0.01,0.0,43.0,50.0
1837,duck_vhacd.urdf,0.0,0.0,44.0,50.0
1838,duck_vhacd.urdf,0.01,0.0,39.0,50.0
1839,duck_vhacd.urdf,0.02,0.0,42.0,50.0
1840,duck_vhacd.urdf,-0.02,0.01,40.0,50.0
1841,duck_vhacd.urdf,-0.01,0.01,42.0,50.0
1842,duck_vhacd.urdf,0.0,0.01,46.0,50.0
1843,duck_vhacd.urdf,0.01,0.01,47.0,50.0
1844,duck_vhacd.urdf,0.02,0.01,45.0,50.0
1845,duck_vhacd.urdf,-0.02,0.02,39.0,50.0
1846,duck_vhacd.urdf,-0.01,0.02,41.0,50.0
1847,duck_vhacd.urdf,0.0,0.02,45.0,50.0
1848,duck_vhacd.urdf,0.01,0.02,46.0,50.0
1849,duck_vhacd.urdf,0.02,0.02,47.0,50.0
1850,endstop_holder.urdf,-0.02,-0.02,49.0,50.0
1851,endstop_holder.urdf,-0.01,-0.02,49.0,50.0
1852,endstop_holder.urdf,0.0,-0.02,50.0,50.0
1853,endstop_holder.urdf,0.01,-0.02,48.0,50.0
1854,endstop_holder.urdf,0.02,-0.02,49.0,50.0
1855,endstop_holder.urdf,-0.02,-0.01,49.0,50.0
1856,endstop_holder.urdf,-0.01,-0.01,49.0,50.0
1857,endstop_holder.urdf,0.0,-0.01,50.0,50.0
1858,endstop_holder.urdf,0.01,-0.01,50.0,50.0
1859,endstop_holder.urdf,0.02,-0.01,50.0,50.0
1860,endstop_holder.urdf,-0.02,0.0,48.0,50.0
1861,endstop_holder.urdf,-0.01,0.0,48.0,50.0
1862,endstop_holder.urdf,0.0,0.0,47.0,50.0
1863,endstop_holder.urdf,0.01,0.0,48.0,50.0
1864,endstop_holder.urdf,0.02,0.0,50.0,50.0
1865,endstop_holder.urdf,-0.02,0.01,49.0,50.0
1866,endstop_holder.urdf,-0.01,0.01,49.0,50.0
1867,endstop_holder.urdf,0.0,0.01,50.0,50.0
1868,endstop_holder.urdf,0.01,0.01,50.0,50.0
1869,endstop_holder.urdf,0.02,0.01,47.0,50.0
1870,endstop_holder.urdf,-0.02,0.02,49.0,50.0
1871,endstop_holder.urdf,-0.01,0.02,47.0,50.0
1872,endstop_holder.urdf,0.0,0.02,50.0,50.0
1873,endstop_holder.urdf,0.01,0.02,49.0,50.0
1874,endstop_holder.urdf,0.02,0.02,48.0,50.0
1875,mount1.urdf,-0.02,-0.02,3.0,50.0
1876,mount1.urdf,-0.01,-0.02,6.0,50.0
1877,mount1.urdf,0.0,-0.02,8.0,50.0
1878,mount1.urdf,0.01,-0.02,6.0,50.0
1879,mount1.urdf,0.02,-0.02,4.0,50.0
1880,mount1.urdf,-0.02,-0.01,4.0,50.0
1881,mount1.urdf,-0.01,-0.01,11.0,50.0
1882,mount1.urdf,0.0,-0.01,6.0,50.0
1883,mount1.urdf,0.01,-0.01,6.0,50.0
1884,mount1.urdf,0.02,-0.01,4.0,50.0
1885,mount1.urdf,-0.02,0.0,5.0,50.0
1886,mount1.urdf,-0.01,0.0,8.0,50.0
1887,mount1.urdf,0.0,0.0,11.0,50.0
1888,mount1.urdf,0.01,0.0,8.0,50.0
1889,mount1.urdf,0.02,0.0,6.0,50.0
1890,mount1.urdf,-0.02,0.01,8.0,50.0
1891,mount1.urdf,-0.01,0.01,7.0,50.0
1892,mount1.urdf,0.0,0.01,5.0,50.0
1893,mount1.urdf,0.01,0.01,7.0,50.0
1894,mount1.urdf,0.02,0.01,2.0,50.0
1895,mount1.urdf,-0.02,0.02,9.0,50.0
1896,mount1.urdf,-0.01,0.02,6.0,50.0
1897,mount1.urdf,0.0,0.02,7.0,50.0
1898,mount1.urdf,0.01,0.02,3.0,50.0
1899,mount1.urdf,0.02,0.02,5.0,50.0
1900,part1.urdf,-0.02,-0.02,45.0,50.0
1901,part1.urdf,-0.01,-0.02,48.0,50.0
1902,part1.urdf,0.0,-0.02,44.0,50.0
1903,part1.urdf,0.01,-0.02,47.0,50.0
1904,part1.urdf,0.02,-0.02,47.0,50.0
1905,part1.urdf,-0.02,-0.01,47.0,50.0
1906,part1.urdf,-0.01,-0.01,48.0,50.0
1907,part1.urdf,0.0,-0.01,46.0,50.0
1908,part1.urdf,0.01,-0.01,46.0,50.0
1909,part1.urdf,0.02,-0.01,47.0,50.0
1910,part1.urdf,-0.02,0.0,46.0,50.0
1911,part1.urdf,-0.01,0.0,44.0,50.0
1912,part1.urdf,0.0,0.0,45.0,50.0
1913,part1.urdf,0.01,0.0,48.0,50.0
1914,part1.urdf,0.02,0.0,47.0,50.0
1915,part1.urdf,-0.02,0.01,48.0,50.0
1916,part1.urdf,-0.01,0.01,50.0,50.0
1917,part1.urdf,0.0,0.01,45.0,50.0
1918,part1.urdf,0.01,0.01,44.0,50.0
1919,part1.urdf,0.02,0.01,49.0,50.0
1920,part1.urdf,-0.02,0.02,44.0,50.0
1921,part1.urdf,-0.01,0.02,44.0,50.0
1922,part1.urdf,0.0,0.02,44.0,50.0
1923,part1.urdf,0.01,0.02,47.0,50.0
1924,part1.urdf,0.02,0.02,45.0,50.0
1925,part3.urdf,-0.02,-0.02,47.0,50.0
1926,part3.urdf,-0.01,-0.02,46.0,50.0
1927,part3.urdf,0.0,-0.02,45.0,50.0
1928,part3.urdf,0.01,-0.02,39.0,50.0
1929,part3.urdf,0.02,-0.02,47.0,50.0
1930,part3.urdf,-0.02,-0.01,43.0,50.0
1931,part3.urdf,-0.01,-0.01,42.0,50.0
1932,part3.urdf,0.0,-0.01,42.0,50.0
1933,part3.urdf,0.01,-0.01,44.0,50.0
1934,part3.urdf,0.02,-0.01,45.0,50.0
1935,part3.urdf,-0.02,0.0,45.0,50.0
1936,part3.urdf,-0.01,0.0,44.0,50.0
1937,part3.urdf,0.0,0.0,40.0,50.0
1938,part3.urdf,0.01,0.0,44.0,50.0
1939,part3.urdf,0.02,0.0,47.0,50.0
1940,part3.urdf,-0.02,0.01,43.0,50.0
1941,part3.urdf,-0.01,0.01,48.0,50.0
1942,part3.urdf,0.0,0.01,45.0,50.0
1943,part3.urdf,0.01,0.01,46.0,50.0
1944,part3.urdf,0.02,0.01,45.0,50.0
1945,part3.urdf,-0.02,0.02,37.0,50.0
1946,part3.urdf,-0.01,0.02,47.0,50.0
1947,part3.urdf,0.0,0.02,46.0,50.0
1948,part3.urdf,0.01,0.02,40.0,50.0
1949,part3.urdf,0.02,0.02,45.0,50.0
1950,pawn.urdf,-0.02,-0.02,39.0,50.0
1951,pawn.urdf,-0.01,-0.02,34.0,50.0
1952,pawn.urdf,0.0,-0.02,30.0,50.0
1953,pawn.urdf,0.01,-0.02,35.0,50.0
1954,pawn.urdf,0.02,-0.02,33.0,50.0
1955,pawn.urdf,-0.02,-0.01,28.0,50.0
1956,pawn.urdf,-0.01,-0.01,34.0,50.0
1957,pawn.urdf,0.0,-0.01,37.0,50.0
1958,pawn.urdf,0.01,-0.01,33.0,50.0
1959,pawn.urdf,0.02,-0.01,35.0,50.0
1960,pawn.urdf,-0.02,0.0,36.0,50.0
1961,pawn.urdf,-0.01,0.0,33.0,50.0
1962,pawn.urdf,0.0,0.0,37.0,50.0
1963,pawn.urdf,0.01,0.0,34.0,50.0
1964,pawn.urdf,0.02,0.0,41.0,50.0
1965,pawn.urdf,-0.02,0.01,42.0,50.0
1966,pawn.urdf,-0.01,0.01,36.0,50.0
1967,pawn.urdf,0.0,0.01,28.0,50.0
1968,pawn.urdf,0.01,0.01,31.0,50.0
1969,pawn.urdf,0.02,0.01,32.0,50.0
1970,pawn.urdf,-0.02,0.02,39.0,50.0
1971,pawn.urdf,-0.01,0.02,36.0,50.0
1972,pawn.urdf,0.0,0.02,35.0,50.0
1973,pawn.urdf,0.01,0.02,42.0,50.0
1974,pawn.urdf,0.02,0.02,33.0,50.0
1975,pr2_gripper.urdf,-0.02,-0.02,30.0,50.0
1976,pr2_gripper.urdf,-0.01,-0.02,29.0,50.0
1977,pr2_gripper.urdf,0.0,-0.02,28.0,50.0
1978,pr2_gripper.urdf,0.01,-0.02,31.0,50.0
1979,pr2_gripper.urdf,0.02,-0.02,38.0,50.0
1980,pr2_gripper.urdf,-0.02,-0.01,34.0,50.0
1981,pr2_gripper.urdf,-0.01,-0.01,39.0,50.0
1982,pr2_gripper.urdf,0.0,-0.01,31.0,50.0
1983,pr2_gripper.urdf,0.01,-0.01,28.0,50.0
1984,pr2_gripper.urdf,0.02,-0.01,33.0,50.0
1985,pr2_gripper.urdf,-0.02,0.0,31.0,50.0
1986,pr2_gripper.urdf,-0.01,0.0,34.0,50.0
1987,pr2_gripper.urdf,0.0,0.0,31.0,50.0
1988,pr2_gripper.urdf,0.01,0.0,32.0,50.0
1989,pr2_gripper.urdf,0.02,0.0,29.0,50.0
1990,pr2_gripper.urdf,-0.02,0.01,36.0,50.0
1991,pr2_gripper.urdf,-0.01,0.01,34.0,50.0
1992,pr2_gripper.urdf,0.0,0.01,41.0,50.0
1993,pr2_gripper.urdf,0.01,0.01,32.0,50.0
1994,pr2_gripper.urdf,0.02,0.01,38.0,50.0
1995,pr2_gripper.urdf,-0.02,0.02,35.0,50.0
1996,pr2_gripper.urdf,-0.01,0.02,28.0,50.0
1997,pr2_gripper.urdf,0.0,0.02,34.0,50.0
